chamado_id,cliente_id,data_abertura,duracao_min,categoria,resolvido
CHA-02364,CLI-0550,2026-07-26,21,equipamento,true
CHA-02365,CLI-0550,2026-07-14,131,instalação,true
CHA-02366,CLI-0550,2025-07-11,10,equipamento,true
CHA-02367,CLI-0550,2025-09-28,93,financeiro,false
CHA-02368,CLI-0550,2026-05-11,63,financeiro,true
CHA-02369,CLI-0550,2026-04-16,215,conexão,true
CHA-02370,CLI-0550,2026-07-24,103,financeiro,true
CHA-02371,CLI-0551,2026-04-17,97,instalação,true
CHA-02372,CLI-0552,2025-08-27,212,equipamento,true
CHA-02373,CLI-0552,2025-11-06,125,conexão,false
CHA-02374,CLI-0552,2025-09-24,79,financeiro,true
CHA-02375,CLI-0552,2025-09-02,109,financeiro,true
CHA-02376,CLI-0552,2025-09-03,69,instalação,true
CHA-02377,CLI-0552,2025-07-24,115,instalação,true
CHA-02378,CLI-0553,2026-03-31,148,conexão,true
CHA-02379,CLI-0554,2025-08-30,95,conexão,true
CHA-02380,CLI-0554,2026-05-08,107,instalação,true
CHA-02381,CLI-0554,2025-12-09,214,instalação,true
CHA-02382,CLI-0555,2025-08-14,121,conexão,false
CHA-02383,CLI-0555,2025-12-31,39,equipamento,true
CHA-02384,CLI-0556,2025-09-27,218,equipamento,true
CHA-02385,CLI-0556,2025-06-23,221,financeiro,false
CHA-02386,CLI-0556,2025-09-29,91,conexão,true
CHA-02387,CLI-0557,2026-03-02,98,conexão,true
CHA-02388,CLI-0557,2026-05-19,146,financeiro,true
CHA-02389,CLI-0558,2025-08-19,169,conexão,true
CHA-02390,CLI-0559,2025-06-29,128,conexão,true
CHA-02391,CLI-0559,2026-01-30,40,equipamento,true
CHA-02392,CLI-0559,2025-12-18,169,instalação,true
CHA-02393,CLI-0559,2025-10-01,194,conexão,true
CHA-02394,CLI-0559,2026-04-23,19,instalação,true
CHA-02395,CLI-0560,2025-12-09,178,instalação,true
CHA-02396,CLI-0560,2026-06-27,142,financeiro,true
CHA-02397,CLI-0561,2025-06-28,168,equipamento,true
CHA-02398,CLI-0561,2026-07-28,65,conexão,true
CHA-02399,CLI-0561,2025-08-07,127,financeiro,true
CHA-02400,CLI-0562,2025-06-28,154,conexão,true
CHA-02401,CLI-0562,2025-06-19,169,instalação,true
CHA-02402,CLI-0562,2026-01-27,112,equipamento,true
CHA-02403,CLI-0562,2026-01-11,93,instalação,true
CHA-02404,CLI-0563,2025-07-24,40,financeiro,true
CHA-02405,CLI-0563,2025-07-30,199,instalação,true
CHA-02406,CLI-0563,2026-06-27,82,instalação,true
CHA-02407,CLI-0563,2026-01-18,50,equipamento,true
CHA-02408,CLI-0565,2025-12-13,48,financeiro,true
CHA-02409,CLI-0565,2026-03-11,127,conexão,true
CHA-02410,CLI-0565,2026-07-22,27,conexão,true
CHA-02411,CLI-0566,2025-12-23,24,equipamento,true
CHA-02412,CLI-0566,2025-06-17,180,instalação,true
CHA-02413,CLI-0566,2026-03-30,29,equipamento,true
CHA-02414,CLI-0566,2026-06-14,48,equipamento,false
CHA-02415,CLI-0566,2026-01-26,218,instalação,true
CHA-02416,CLI-0566,2026-05-02,195,equipamento,true
CHA-02417,CLI-0566,2025-09-30,83,equipamento,true
CHA-02418,CLI-0566,2025-10-18,134,conexão,true
CHA-02419,CLI-0567,2026-07-04,67,equipamento,true
CHA-02420,CLI-0567,2025-09-28,96,instalação,true
CHA-02421,CLI-0567,2025-06-30,90,financeiro,true
CHA-02422,CLI-0567,2025-12-29,236,financeiro,true
CHA-02423,CLI-0567,2025-10-05,145,conexão,true
CHA-02424,CLI-0567,2026-03-12,192,financeiro,true
CHA-02425,CLI-0567,2026-05-15,42,instalação,true
CHA-02426,CLI-0567,2026-02-07,32,equipamento,true
CHA-02427,CLI-0568,2026-04-04,29,instalação,true
CHA-02428,CLI-0568,2025-06-30,18,financeiro,true
CHA-02429,CLI-0568,2025-07-02,210,equipamento,true
CHA-02430,CLI-0568,2025-11-08,174,instalação,true
CHA-02431,CLI-0568,2025-09-17,16,equipamento,true
CHA-02432,CLI-0568,2026-02-26,97,equipamento,true
CHA-02433,CLI-0568,2026-03-12,239,conexão,true
CHA-02434,CLI-0568,2025-07-14,161,financeiro,true
CHA-02435,CLI-0568,2025-12-09,128,financeiro,true
CHA-02436,CLI-0569,2026-07-25,29,conexão,true
CHA-02437,CLI-0569,2026-02-24,79,instalação,true
CHA-02438,CLI-0570,2025-08-30,21,instalação,true
CHA-02439,CLI-0570,2026-03-14,7,instalação,true
CHA-02440,CLI-0570,2025-11-21,94,financeiro,true
CHA-02441,CLI-0570,2025-09-18,185,conexão,true
CHA-02442,CLI-0570,2025-12-05,14,instalação,true
CHA-02443,CLI-0570,2025-09-10,39,instalação,true
CHA-02444,CLI-0571,2025-10-14,69,conexão,true
CHA-02445,CLI-0571,2025-09-15,215,financeiro,true
CHA-02446,CLI-0571,2026-07-24,218,financeiro,true
CHA-02447,CLI-0571,2026-02-26,37,instalação,true
CHA-02448,CLI-0572,2026-05-25,146,instalação,true
CHA-02449,CLI-0572,2025-12-14,73,financeiro,true
CHA-02450,CLI-0572,2026-07-21,152,instalação,true
CHA-02451,CLI-0573,2026-03-14,77,equipamento,true
CHA-02452,CLI-0574,2025-09-01,91,conexão,true
CHA-02453,CLI-0574,2025-11-16,113,conexão,true
CHA-02454,CLI-0574,2026-01-17,130,instalação,true
CHA-02455,CLI-0574,2025-07-27,179,financeiro,true
CHA-02456,CLI-0574,2025-08-11,58,instalação,true
CHA-02457,CLI-0574,2025-09-08,116,instalação,true
CHA-02458,CLI-0575,2026-05-05,198,equipamento,true
CHA-02459,CLI-0575,2026-02-28,136,conexão,true
CHA-02460,CLI-0575,2025-07-08,198,financeiro,true
CHA-02461,CLI-0575,2026-03-07,151,financeiro,true
CHA-02462,CLI-0575,2026-01-05,225,conexão,true
CHA-02463,CLI-0575,2026-04-23,87,instalação,true
CHA-02464,CLI-0575,2025-07-29,220,conexão,true
CHA-02465,CLI-0576,2025-08-04,130,equipamento,true
CHA-02466,CLI-0576,2026-01-21,199,equipamento,true
CHA-02467,CLI-0576,2026-04-13,104,instalação,true
CHA-02468,CLI-0576,2026-07-06,54,equipamento,true
CHA-02469,CLI-0577,2026-02-22,183,conexão,true
CHA-02470,CLI-0577,2025-10-22,239,equipamento,true
CHA-02471,CLI-0577,2026-03-19,205,equipamento,false
CHA-02472,CLI-0577,2026-01-22,161,instalação,true
CHA-02473,CLI-0577,2025-09-03,66,instalação,true
CHA-02474,CLI-0577,2025-08-02,90,financeiro,true
CHA-02475,CLI-0577,2026-04-26,119,equipamento,true
CHA-02476,CLI-0579,2025-07-12,175,instalação,true
CHA-02477,CLI-0579,2026-06-23,25,equipamento,true
CHA-02478,CLI-0579,2026-06-21,27,conexão,true
CHA-02479,CLI-0579,2026-02-20,133,financeiro,true
CHA-02480,CLI-0579,2025-12-15,206,instalação,true
CHA-02481,CLI-0579,2026-06-23,84,instalação,true
CHA-02482,CLI-0580,2025-08-04,162,conexão,true
CHA-02483,CLI-0581,2026-02-25,120,financeiro,true
CHA-02484,CLI-0581,2025-10-03,219,conexão,true
CHA-02485,CLI-0582,2025-11-16,177,financeiro,true
CHA-02486,CLI-0582,2026-02-01,136,instalação,true
CHA-02487,CLI-0582,2025-12-30,202,instalação,true
CHA-02488,CLI-0582,2026-06-22,94,financeiro,false
CHA-02489,CLI-0582,2025-11-05,203,instalação,true
CHA-02490,CLI-0583,2025-07-06,15,conexão,false
CHA-02491,CLI-0583,2025-11-02,21,instalação,true
CHA-02492,CLI-0583,2026-04-27,71,financeiro,true
CHA-02493,CLI-0583,2025-06-09,49,instalação,false
CHA-02494,CLI-0583,2026-06-10,181,instalação,true
CHA-02495,CLI-0583,2025-07-16,220,financeiro,false
CHA-02496,CLI-0583,2026-07-06,220,conexão,true
CHA-02497,CLI-0583,2025-11-11,85,financeiro,true
CHA-02498,CLI-0583,2026-04-25,80,conexão,false
CHA-02499,CLI-0584,2026-04-02,196,instalação,true
CHA-02500,CLI-0584,2026-02-27,35,financeiro,true
CHA-02501,CLI-0584,2026-06-12,41,equipamento,false
CHA-02502,CLI-0584,2025-09-29,73,instalação,true
CHA-02503,CLI-0584,2025-12-31,83,conexão,false
CHA-02504,CLI-0585,2026-05-19,12,financeiro,true
CHA-02505,CLI-0586,2026-05-31,42,instalação,true
CHA-02506,CLI-0586,2026-02-11,52,conexão,true
CHA-02507,CLI-0586,2025-11-12,231,conexão,true
CHA-02508,CLI-0586,2026-05-18,238,equipamento,true
CHA-02509,CLI-0586,2026-01-19,16,instalação,true
CHA-02510,CLI-0586,2026-05-05,207,financeiro,true
CHA-02511,CLI-0587,2025-09-21,164,financeiro,true
CHA-02512,CLI-0587,2026-01-14,173,conexão,true
CHA-02513,CLI-0588,2025-10-04,187,conexão,true
CHA-02514,CLI-0588,2025-06-13,149,conexão,false
CHA-02515,CLI-0588,2026-04-04,83,equipamento,true
CHA-02516,CLI-0589,2026-05-12,139,financeiro,true
CHA-02517,CLI-0589,2026-08-01,199,conexão,true
CHA-02518,CLI-0590,2026-02-17,234,instalação,true
CHA-02519,CLI-0590,2025-08-03,89,financeiro,false
CHA-02520,CLI-0590,2025-08-08,164,equipamento,true
CHA-02521,CLI-0590,2025-08-04,122,instalação,true
CHA-02522,CLI-0590,2025-08-15,21,instalação,false
CHA-02523,CLI-0590,2026-01-16,180,financeiro,true
CHA-02524,CLI-0591,2025-07-09,193,instalação,true
CHA-02525,CLI-0591,2025-09-02,168,financeiro,true
CHA-02526,CLI-0591,2026-03-11,42,financeiro,true
CHA-02527,CLI-0591,2025-07-09,143,financeiro,true
CHA-02528,CLI-0592,2026-03-14,7,financeiro,true
CHA-02529,CLI-0592,2026-03-01,146,conexão,true
CHA-02530,CLI-0592,2026-02-12,227,financeiro,true
CHA-02531,CLI-0592,2026-03-31,100,equipamento,true
CHA-02532,CLI-0592,2025-07-15,129,conexão,false
CHA-02533,CLI-0592,2026-02-15,71,instalação,true
CHA-02534,CLI-0592,2026-07-24,93,financeiro,true
CHA-02535,CLI-0592,2026-01-12,15,equipamento,true
CHA-02536,CLI-0593,2026-05-12,103,financeiro,true
CHA-02537,CLI-0593,2026-04-12,160,instalação,true
CHA-02538,CLI-0593,2025-09-07,136,instalação,true
CHA-02539,CLI-0594,2025-10-13,126,instalação,true
CHA-02540,CLI-0594,2025-12-22,94,equipamento,true
CHA-02541,CLI-0594,2025-10-07,234,conexão,true
CHA-02542,CLI-0594,2026-01-28,88,instalação,true
CHA-02543,CLI-0594,2026-03-20,171,financeiro,true
CHA-02544,CLI-0594,2026-02-26,61,equipamento,true
CHA-02545,CLI-0594,2025-08-30,131,conexão,true
CHA-02546,CLI-0594,2026-01-03,209,financeiro,false
CHA-02547,CLI-0594,2025-07-26,5,instalação,true
CHA-02548,CLI-0595,2026-03-16,170,equipamento,true
CHA-02549,CLI-0595,2026-01-12,141,instalação,true
CHA-02550,CLI-0595,2026-01-22,124,financeiro,true
CHA-02551,CLI-0595,2026-02-22,43,financeiro,true
CHA-02552,CLI-0597,2025-08-19,12,conexão,true
CHA-02553,CLI-0597,2025-12-20,196,conexão,false
CHA-02554,CLI-0597,2025-12-09,151,instalação,true
CHA-02555,CLI-0597,2025-11-24,144,equipamento,true
CHA-02556,CLI-0597,2026-05-02,140,instalação,true
CHA-02557,CLI-0597,2026-06-12,106,financeiro,true
CHA-02558,CLI-0598,2026-06-24,74,financeiro,true
CHA-02559,CLI-0598,2025-12-05,238,instalação,true
CHA-02560,CLI-0598,2025-09-10,84,financeiro,true
CHA-02561,CLI-0598,2025-08-22,62,instalação,true
CHA-02562,CLI-0598,2025-07-02,191,equipamento,true
CHA-02563,CLI-0598,2025-06-08,231,conexão,false
CHA-02564,CLI-0598,2026-03-17,138,conexão,true
CHA-02565,CLI-0599,2025-08-22,37,financeiro,true
CHA-02566,CLI-0599,2026-05-08,24,instalação,true
CHA-02567,CLI-0599,2026-05-08,87,financeiro,true
CHA-02568,CLI-0599,2026-06-20,32,equipamento,true
CHA-02569,CLI-0599,2025-10-26,150,financeiro,true
CHA-02570,CLI-0599,2025-06-13,163,instalação,true
CHA-02571,CLI-0599,2025-07-09,199,instalação,true
CHA-02572,CLI-0599,2026-03-19,166,instalação,true
CHA-02573,CLI-0600,2025-11-20,25,instalação,true
CHA-02574,CLI-0600,2026-05-25,47,conexão,false
CHA-02575,CLI-0600,2026-03-21,174,financeiro,true
CHA-02576,CLI-0600,2026-02-17,73,conexão,true
CHA-02577,CLI-0600,2026-06-06,52,equipamento,true
