pagamento_id,cliente_id,data_vencimento,data_pagamento,valor,status
PAG-002136,CLI-0197,2025-10-05,2025-10-21,107.21,pago
PAG-002137,CLI-0197,2025-09-05,2025-09-14,107.21,pago
PAG-002138,CLI-0198,2026-08-01,2026-07-29,213.25,pago
PAG-002139,CLI-0198,2026-07-02,2026-07-07,213.25,pago
PAG-002140,CLI-0198,2026-06-02,2026-06-04,213.25,pago
PAG-002141,CLI-0198,2026-05-03,2026-04-30,213.25,pago
PAG-002142,CLI-0198,2026-04-03,2026-04-15,213.25,pago
PAG-002143,CLI-0198,2026-03-04,2026-03-16,213.25,pago
PAG-002144,CLI-0198,2026-02-02,2026-02-14,213.25,pago
PAG-002145,CLI-0198,2026-01-03,,213.25,pendente
PAG-002146,CLI-0198,2025-12-04,2025-12-19,213.25,pago
PAG-002147,CLI-0198,2025-11-04,2025-11-10,213.25,pago
PAG-002148,CLI-0198,2025-10-05,2025-10-18,213.25,pago
PAG-002149,CLI-0198,2025-09-05,2025-09-06,213.25,pago
PAG-002150,CLI-0199,2026-08-01,2026-08-13,80.74,pago
PAG-002151,CLI-0199,2026-07-02,,80.74,pendente
PAG-002152,CLI-0199,2026-06-02,2026-06-12,80.74,pago
PAG-002153,CLI-0199,2026-05-03,2026-05-02,80.74,pago
PAG-002154,CLI-0199,2026-04-03,2026-04-12,80.74,pago
PAG-002155,CLI-0199,2026-03-04,2026-03-09,80.74,pago
PAG-002156,CLI-0199,2026-02-02,2026-02-20,80.74,pago
PAG-002157,CLI-0200,2026-08-01,2026-08-12,291.82,pago
PAG-002158,CLI-0200,2026-07-02,2026-07-10,291.82,pago
PAG-002159,CLI-0200,2026-06-02,2026-05-30,291.82,pago
PAG-002160,CLI-0200,2026-05-03,2026-05-21,291.82,pago
PAG-002161,CLI-0200,2026-04-03,2026-04-21,291.82,pago
PAG-002162,CLI-0200,2026-03-04,2026-03-10,291.82,pago
PAG-002163,CLI-0200,2026-02-02,2026-02-20,291.82,pago
PAG-002164,CLI-0200,2026-01-03,2026-01-15,291.82,pago
PAG-002165,CLI-0200,2025-12-04,2025-12-10,291.82,pago
PAG-002166,CLI-0200,2025-11-04,,291.82,pendente
PAG-002167,CLI-0200,2025-10-05,,291.82,pendente
PAG-002168,CLI-0200,2025-09-05,2025-09-20,291.82,pago
PAG-002169,CLI-0201,2026-08-01,2026-08-04,73.59,pago
PAG-002170,CLI-0201,2026-07-02,2026-07-12,73.59,pago
PAG-002171,CLI-0201,2026-06-02,2026-06-08,73.59,pago
PAG-002172,CLI-0201,2026-05-03,2026-05-09,73.59,pago
PAG-002173,CLI-0202,2026-08-01,2026-08-17,298.46,pago
PAG-002174,CLI-0202,2026-07-02,2026-07-17,298.46,pago
PAG-002175,CLI-0202,2026-06-02,2026-05-31,298.46,pago
PAG-002176,CLI-0202,2026-05-03,2026-05-12,298.46,pago
PAG-002177,CLI-0202,2026-04-03,,298.46,pendente
PAG-002178,CLI-0202,2026-03-04,2026-03-15,298.46,pago
PAG-002179,CLI-0202,2026-02-02,2026-02-15,298.46,pago
PAG-002180,CLI-0202,2026-01-03,2026-01-01,298.46,pago
PAG-002181,CLI-0202,2025-12-04,,298.46,pendente
PAG-002182,CLI-0202,2025-11-04,2025-11-21,298.46,pago
PAG-002183,CLI-0202,2025-10-05,,298.46,pendente
PAG-002184,CLI-0202,2025-09-05,2025-09-11,298.46,pago
PAG-002185,CLI-0203,2026-08-01,2026-08-02,283.19,pago
PAG-002186,CLI-0203,2026-07-02,2026-07-20,283.19,pago
PAG-002187,CLI-0203,2026-06-02,2026-06-03,283.19,pago
PAG-002188,CLI-0203,2026-05-03,2026-05-09,283.19,pago
PAG-002189,CLI-0203,2026-04-03,2026-03-31,283.19,pago
PAG-002190,CLI-0203,2026-03-04,2026-03-20,283.19,pago
PAG-002191,CLI-0203,2026-02-02,2026-02-02,283.19,pago
PAG-002192,CLI-0203,2026-01-03,,283.19,pendente
PAG-002193,CLI-0203,2025-12-04,2025-12-04,283.19,pago
PAG-002194,CLI-0203,2025-11-04,2025-11-08,283.19,pago
PAG-002195,CLI-0203,2025-10-05,2025-10-17,283.19,pago
PAG-002196,CLI-0203,2025-09-05,,283.19,pendente
PAG-002197,CLI-0204,2026-08-01,2026-08-04,331.45,pago
PAG-002198,CLI-0204,2026-07-02,2026-07-08,331.45,pago
PAG-002199,CLI-0204,2026-06-02,2026-06-02,331.45,pago
PAG-002200,CLI-0204,2026-05-03,2026-05-15,331.45,pago
PAG-002201,CLI-0204,2026-04-03,2026-04-08,331.45,pago
PAG-002202,CLI-0204,2026-03-04,2026-03-04,331.45,pago
PAG-002203,CLI-0204,2026-02-02,2026-02-12,331.45,pago
PAG-002204,CLI-0204,2026-01-03,2026-01-09,331.45,pago
PAG-002205,CLI-0204,2025-12-04,2025-12-19,331.45,pago
PAG-002206,CLI-0204,2025-11-04,2025-11-19,331.45,pago
PAG-002207,CLI-0204,2025-10-05,2025-10-22,331.45,pago
PAG-002208,CLI-0204,2025-09-05,2025-09-23,331.45,pago
PAG-002209,CLI-0205,2026-08-01,2026-08-09,333.66,pago
PAG-002210,CLI-0205,2026-07-02,2026-07-15,333.66,pago
PAG-002211,CLI-0205,2026-06-02,2026-06-01,333.66,pago
PAG-002212,CLI-0205,2026-05-03,2026-05-04,333.66,pago
PAG-002213,CLI-0205,2026-04-03,2026-04-18,333.66,pago
PAG-002214,CLI-0205,2026-03-04,2026-03-05,333.66,pago
PAG-002215,CLI-0205,2026-02-02,2026-02-20,333.66,pago
PAG-002216,CLI-0205,2026-01-03,2026-01-12,333.66,pago
PAG-002217,CLI-0205,2025-12-04,2025-12-21,333.66,pago
PAG-002218,CLI-0205,2025-11-04,2025-11-16,333.66,pago
PAG-002219,CLI-0205,2025-10-05,2025-10-07,333.66,pago
PAG-002220,CLI-0205,2025-09-05,2025-09-18,333.66,pago
PAG-002221,CLI-0206,2026-08-01,2026-08-08,311.23,pago
PAG-002222,CLI-0206,2026-07-02,2026-07-06,311.23,pago
PAG-002223,CLI-0206,2026-06-02,2026-06-04,311.23,pago
PAG-002224,CLI-0206,2026-05-03,2026-05-12,311.23,pago
PAG-002225,CLI-0206,2026-04-03,2026-04-13,311.23,pago
PAG-002226,CLI-0206,2026-03-04,2026-03-02,311.23,pago
PAG-002227,CLI-0206,2026-02-02,2026-02-02,311.23,pago
PAG-002228,CLI-0206,2026-01-03,,311.23,pendente
PAG-002229,CLI-0206,2025-12-04,2025-12-15,311.23,pago
PAG-002230,CLI-0206,2025-11-04,2025-11-20,311.23,pago
PAG-002231,CLI-0206,2025-10-05,2025-10-02,311.23,pago
PAG-002232,CLI-0206,2025-09-05,2025-09-12,311.23,pago
PAG-002233,CLI-0207,2026-08-01,2026-07-29,75.64,pago
PAG-002234,CLI-0207,2026-07-02,2026-07-12,75.64,pago
PAG-002235,CLI-0207,2026-06-02,2026-06-01,75.64,pago
PAG-002236,CLI-0207,2026-05-03,2026-05-21,75.64,pago
PAG-002237,CLI-0207,2026-04-03,2026-04-20,75.64,pago
PAG-002238,CLI-0207,2026-03-04,2026-03-07,75.64,pago
PAG-002239,CLI-0207,2026-02-02,2026-02-17,75.64,pago
PAG-002240,CLI-0207,2026-01-03,2026-01-16,75.64,pago
PAG-002241,CLI-0207,2025-12-04,2025-12-20,75.64,pago
PAG-002242,CLI-0207,2025-11-04,2025-11-05,75.64,pago
PAG-002243,CLI-0207,2025-10-05,2025-10-16,75.64,pago
PAG-002244,CLI-0207,2025-09-05,2025-09-14,75.64,pago
PAG-002245,CLI-0208,2026-08-01,2026-08-01,86.01,pago
PAG-002246,CLI-0208,2026-07-02,2026-07-07,86.01,pago
PAG-002247,CLI-0208,2026-06-02,2026-05-31,86.01,pago
PAG-002248,CLI-0208,2026-05-03,2026-05-08,86.01,pago
PAG-002249,CLI-0208,2026-04-03,2026-04-01,86.01,pago
PAG-002250,CLI-0208,2026-03-04,2026-03-18,86.01,pago
PAG-002251,CLI-0208,2026-02-02,2026-02-09,86.01,pago
PAG-002252,CLI-0208,2026-01-03,2026-01-21,86.01,pago
PAG-002253,CLI-0208,2025-12-04,2025-12-02,86.01,pago
PAG-002254,CLI-0208,2025-11-04,2025-11-03,86.01,pago
PAG-002255,CLI-0208,2025-10-05,2025-10-20,86.01,pago
PAG-002256,CLI-0208,2025-09-05,2025-09-03,86.01,pago
PAG-002257,CLI-0209,2026-08-01,2026-08-04,164.52,pago
PAG-002258,CLI-0209,2026-07-02,2026-07-11,164.52,pago
PAG-002259,CLI-0209,2026-06-02,2026-05-30,164.52,pago
PAG-002260,CLI-0209,2026-05-03,2026-05-01,164.52,pago
PAG-002261,CLI-0209,2026-04-03,2026-04-12,164.52,pago
PAG-002262,CLI-0210,2026-08-01,2026-07-30,103.65,pago
PAG-002263,CLI-0210,2026-07-02,2026-07-01,103.65,pago
PAG-002264,CLI-0210,2026-06-02,2026-06-06,103.65,pago
PAG-002265,CLI-0210,2026-05-03,2026-05-17,103.65,pago
PAG-002266,CLI-0210,2026-04-03,2026-03-31,103.65,pago
PAG-002267,CLI-0210,2026-03-04,2026-03-08,103.65,pago
PAG-002268,CLI-0210,2026-02-02,2026-02-01,103.65,pago
PAG-002269,CLI-0210,2026-01-03,2026-01-14,103.65,pago
PAG-002270,CLI-0210,2025-12-04,2025-12-02,103.65,pago
PAG-002271,CLI-0210,2025-11-04,2025-11-20,103.65,pago
PAG-002272,CLI-0210,2025-10-05,2025-10-09,103.65,pago
PAG-002273,CLI-0210,2025-09-05,2025-09-06,103.65,pago
PAG-002274,CLI-0211,2026-08-01,2026-08-07,315.29,pago
PAG-002275,CLI-0211,2026-07-02,2026-07-05,315.29,pago
PAG-002276,CLI-0211,2026-06-02,2026-06-03,315.29,pago
PAG-002277,CLI-0211,2026-05-03,,315.29,pendente
PAG-002278,CLI-0211,2026-04-03,2026-04-14,315.29,pago
PAG-002279,CLI-0211,2026-03-04,2026-03-15,315.29,pago
PAG-002280,CLI-0211,2026-02-02,2026-01-30,315.29,pago
PAG-002281,CLI-0211,2026-01-03,2026-01-01,315.29,pago
PAG-002282,CLI-0211,2025-12-04,2025-12-19,315.29,pago
PAG-002283,CLI-0211,2025-11-04,2025-11-03,315.29,pago
PAG-002284,CLI-0211,2025-10-05,2025-10-21,315.29,pago
PAG-002285,CLI-0211,2025-09-05,2025-09-02,315.29,pago
PAG-002286,CLI-0212,2026-08-01,2026-08-08,192.88,pago
PAG-002287,CLI-0212,2026-07-02,2026-07-07,192.88,pago
PAG-002288,CLI-0212,2026-06-02,2026-06-17,192.88,pago
PAG-002289,CLI-0212,2026-05-03,2026-04-30,192.88,pago
PAG-002290,CLI-0212,2026-04-03,2026-04-19,192.88,pago
PAG-002291,CLI-0212,2026-03-04,2026-03-14,192.88,pago
PAG-002292,CLI-0212,2026-02-02,2026-01-31,192.88,pago
PAG-002293,CLI-0212,2026-01-03,2026-01-17,192.88,pago
PAG-002294,CLI-0212,2025-12-04,2025-12-22,192.88,pago
PAG-002295,CLI-0212,2025-11-04,2025-11-18,192.88,pago
PAG-002296,CLI-0212,2025-10-05,2025-10-20,192.88,pago
PAG-002297,CLI-0212,2025-09-05,2025-09-18,192.88,pago
PAG-002298,CLI-0213,2026-08-01,,160.26,pendente
PAG-002299,CLI-0213,2026-07-02,,160.26,pendente
PAG-002300,CLI-0213,2026-06-02,2026-06-19,160.26,pago
PAG-002301,CLI-0213,2026-05-03,2026-05-06,160.26,pago
PAG-002302,CLI-0213,2026-04-03,2026-04-18,160.26,pago
PAG-002303,CLI-0213,2026-03-04,2026-03-09,160.26,pago
PAG-002304,CLI-0213,2026-02-02,2026-02-16,160.26,pago
PAG-002305,CLI-0213,2026-01-03,2026-01-02,160.26,pago
PAG-002306,CLI-0213,2025-12-04,2025-12-09,160.26,pago
PAG-002307,CLI-0213,2025-11-04,2025-11-09,160.26,pago
PAG-002308,CLI-0213,2025-10-05,2025-10-17,160.26,pago
PAG-002309,CLI-0213,2025-09-05,2025-09-22,160.26,pago
PAG-002310,CLI-0214,2026-08-01,2026-08-02,106.22,pago
PAG-002311,CLI-0214,2026-07-02,,106.22,pendente
PAG-002312,CLI-0214,2026-06-02,2026-06-10,106.22,pago
PAG-002313,CLI-0214,2026-05-03,2026-05-13,106.22,pago
PAG-002314,CLI-0214,2026-04-03,2026-04-11,106.22,pago
PAG-002315,CLI-0214,2026-03-04,2026-03-10,106.22,pago
PAG-002316,CLI-0214,2026-02-02,2026-02-04,106.22,pago
PAG-002317,CLI-0214,2026-01-03,2026-01-09,106.22,pago
PAG-002318,CLI-0214,2025-12-04,2025-12-19,106.22,pago
PAG-002319,CLI-0214,2025-11-04,,106.22,pendente
PAG-002320,CLI-0214,2025-10-05,2025-10-12,106.22,pago
PAG-002321,CLI-0215,2026-08-01,2026-08-09,332.29,pago
PAG-002322,CLI-0215,2026-07-02,2026-07-09,332.29,pago
PAG-002323,CLI-0215,2026-06-02,2026-06-02,332.29,pago
PAG-002324,CLI-0215,2026-05-03,2026-05-14,332.29,pago
PAG-002325,CLI-0215,2026-04-03,2026-04-13,332.29,pago
PAG-002326,CLI-0215,2026-03-04,2026-03-12,332.29,pago
PAG-002327,CLI-0215,2026-02-02,2026-02-01,332.29,pago
PAG-002328,CLI-0215,2026-01-03,2026-01-20,332.29,pago
PAG-002329,CLI-0215,2025-12-04,2025-12-08,332.29,pago
PAG-002330,CLI-0215,2025-11-04,2025-11-14,332.29,pago
PAG-002331,CLI-0215,2025-10-05,2025-10-06,332.29,pago
PAG-002332,CLI-0215,2025-09-05,2025-09-09,332.29,pago
PAG-002333,CLI-0216,2026-08-01,,208.12,pendente
PAG-002334,CLI-0216,2026-07-02,2026-07-01,208.12,pago
PAG-002335,CLI-0216,2026-06-02,2026-06-15,208.12,pago
PAG-002336,CLI-0216,2026-05-03,2026-05-13,208.12,pago
PAG-002337,CLI-0216,2026-04-03,2026-04-12,208.12,pago
PAG-002338,CLI-0216,2026-03-04,2026-03-08,208.12,pago
PAG-002339,CLI-0216,2026-02-02,2026-02-02,208.12,pago
PAG-002340,CLI-0216,2026-01-03,2026-01-10,208.12,pago
PAG-002341,CLI-0216,2025-12-04,2025-12-20,208.12,pago
PAG-002342,CLI-0216,2025-11-04,2025-11-02,208.12,pago
PAG-002343,CLI-0216,2025-10-05,,208.12,pendente
PAG-002344,CLI-0216,2025-09-05,2025-09-16,208.12,pago
PAG-002345,CLI-0217,2026-08-01,2026-08-06,195.47,pago
PAG-002346,CLI-0217,2026-07-02,2026-07-02,195.47,pago
PAG-002347,CLI-0217,2026-06-02,2026-06-20,195.47,pago
PAG-002348,CLI-0217,2026-05-03,2026-05-03,195.47,pago
PAG-002349,CLI-0217,2026-04-03,2026-04-16,195.47,pago
PAG-002350,CLI-0217,2026-03-04,2026-03-01,195.47,pago
PAG-002351,CLI-0217,2026-02-02,2026-01-31,195.47,pago
PAG-002352,CLI-0217,2026-01-03,2026-01-17,195.47,pago
PAG-002353,CLI-0217,2025-12-04,2025-12-07,195.47,pago
PAG-002354,CLI-0217,2025-11-04,,195.47,pendente
PAG-002355,CLI-0217,2025-10-05,2025-10-02,195.47,pago
PAG-002356,CLI-0217,2025-09-05,2025-09-11,195.47,pago
PAG-002357,CLI-0218,2026-08-01,2026-08-14,325.75,pago
PAG-002358,CLI-0218,2026-07-02,2026-07-16,325.75,pago
PAG-002359,CLI-0218,2026-06-02,2026-06-19,325.75,pago
PAG-002360,CLI-0218,2026-05-03,,325.75,pendente
PAG-002361,CLI-0218,2026-04-03,2026-03-31,325.75,pago
PAG-002362,CLI-0218,2026-03-04,2026-03-19,325.75,pago
PAG-002363,CLI-0218,2026-02-02,2026-02-06,325.75,pago
PAG-002364,CLI-0218,2026-01-03,2026-01-08,325.75,pago
PAG-002365,CLI-0218,2025-12-04,2025-12-16,325.75,pago
PAG-002366,CLI-0218,2025-11-04,2025-11-16,325.75,pago
PAG-002367,CLI-0218,2025-10-05,2025-10-08,325.75,pago
PAG-002368,CLI-0218,2025-09-05,2025-09-04,325.75,pago
PAG-002369,CLI-0219,2026-08-01,2026-08-05,279.94,pago
PAG-002370,CLI-0219,2026-07-02,2026-07-08,279.94,pago
PAG-002371,CLI-0219,2026-06-02,2026-06-13,279.94,pago
PAG-002372,CLI-0219,2026-05-03,2026-05-21,279.94,pago
PAG-002373,CLI-0219,2026-04-03,2026-04-05,279.94,pago
PAG-002374,CLI-0219,2026-03-04,2026-03-11,279.94,pago
PAG-002375,CLI-0219,2026-02-02,2026-02-10,279.94,pago
PAG-002376,CLI-0219,2026-01-03,2026-01-04,279.94,pago
PAG-002377,CLI-0219,2025-12-04,2025-12-16,279.94,pago
PAG-002378,CLI-0219,2025-11-04,2025-11-16,279.94,pago
PAG-002379,CLI-0219,2025-10-05,2025-10-23,279.94,pago
PAG-002380,CLI-0219,2025-09-05,2025-09-11,279.94,pago
PAG-002381,CLI-0220,2026-08-01,2026-08-08,139.73,pago
PAG-002382,CLI-0220,2026-07-02,2026-07-16,139.73,pago
PAG-002383,CLI-0220,2026-06-02,,139.73,pendente
PAG-002384,CLI-0220,2026-05-03,,139.73,pendente
PAG-002385,CLI-0220,2026-04-03,2026-04-17,139.73,pago
PAG-002386,CLI-0220,2026-03-04,2026-03-06,139.73,pago
PAG-002387,CLI-0220,2026-02-02,2026-02-11,139.73,pago
PAG-002388,CLI-0220,2026-01-03,2026-01-07,139.73,pago
PAG-002389,CLI-0220,2025-12-04,2025-12-06,139.73,pago
PAG-002390,CLI-0220,2025-11-04,2025-11-11,139.73,pago
PAG-002391,CLI-0220,2025-10-05,2025-10-19,139.73,pago
PAG-002392,CLI-0220,2025-09-05,2025-09-02,139.73,pago
PAG-002393,CLI-0221,2026-08-01,2026-08-05,81.52,pago
PAG-002394,CLI-0221,2026-07-02,2026-07-16,81.52,pago
PAG-002395,CLI-0222,2026-08-01,2026-08-12,149.37,pago
PAG-002396,CLI-0222,2026-07-02,,149.37,pendente
PAG-002397,CLI-0222,2026-06-02,2026-06-11,149.37,pago
PAG-002398,CLI-0222,2026-05-03,2026-05-14,149.37,pago
PAG-002399,CLI-0222,2026-04-03,2026-04-18,149.37,pago
PAG-002400,CLI-0222,2026-03-04,,149.37,pendente
PAG-002401,CLI-0222,2026-02-02,,149.37,pendente
PAG-002402,CLI-0222,2026-01-03,,149.37,pendente
PAG-002403,CLI-0222,2025-12-04,2025-12-03,149.37,pago
PAG-002404,CLI-0222,2025-11-04,,149.37,pendente
PAG-002405,CLI-0222,2025-10-05,,149.37,pendente
PAG-002406,CLI-0222,2025-09-05,2025-09-17,149.37,pago
PAG-002407,CLI-0223,2026-08-01,2026-08-03,300.09,pago
PAG-002408,CLI-0223,2026-07-02,2026-07-02,300.09,pago
PAG-002409,CLI-0223,2026-06-02,2026-06-13,300.09,pago
PAG-002410,CLI-0223,2026-05-03,2026-05-03,300.09,pago
PAG-002411,CLI-0223,2026-04-03,,300.09,pendente
PAG-002412,CLI-0223,2026-03-04,2026-03-06,300.09,pago
PAG-002413,CLI-0223,2026-02-02,2026-02-15,300.09,pago
PAG-002414,CLI-0223,2026-01-03,2026-01-17,300.09,pago
PAG-002415,CLI-0223,2025-12-04,2025-12-01,300.09,pago
PAG-002416,CLI-0223,2025-11-04,2025-11-14,300.09,pago
PAG-002417,CLI-0223,2025-10-05,2025-10-23,300.09,pago
PAG-002418,CLI-0223,2025-09-05,2025-09-12,300.09,pago
PAG-002419,CLI-0224,2026-08-01,,284.4,pendente
PAG-002420,CLI-0224,2026-07-02,2026-07-08,284.4,pago
PAG-002421,CLI-0224,2026-06-02,2026-06-12,284.4,pago
PAG-002422,CLI-0224,2026-05-03,2026-05-09,284.4,pago
PAG-002423,CLI-0224,2026-04-03,2026-04-12,284.4,pago
PAG-002424,CLI-0224,2026-03-04,2026-03-18,284.4,pago
PAG-002425,CLI-0224,2026-02-02,2026-02-20,284.4,pago
PAG-002426,CLI-0224,2026-01-03,2026-01-18,284.4,pago
PAG-002427,CLI-0224,2025-12-04,2025-12-07,284.4,pago
PAG-002428,CLI-0224,2025-11-04,2025-11-09,284.4,pago
PAG-002429,CLI-0224,2025-10-05,2025-10-06,284.4,pago
PAG-002430,CLI-0224,2025-09-05,2025-09-20,284.4,pago
PAG-002431,CLI-0225,2026-08-01,2026-08-08,222.56,pago
PAG-002432,CLI-0225,2026-07-02,2026-07-18,222.56,pago
PAG-002433,CLI-0225,2026-06-02,2026-06-04,222.56,pago
PAG-002434,CLI-0225,2026-05-03,2026-05-08,222.56,pago
PAG-002435,CLI-0225,2026-04-03,2026-04-13,222.56,pago
PAG-002436,CLI-0225,2026-03-04,2026-03-16,222.56,pago
PAG-002437,CLI-0225,2026-02-02,2026-02-07,222.56,pago
PAG-002438,CLI-0225,2026-01-03,2026-01-17,222.56,pago
PAG-002439,CLI-0225,2025-12-04,2025-12-21,222.56,pago
PAG-002440,CLI-0225,2025-11-04,2025-11-01,222.56,pago
PAG-002441,CLI-0225,2025-10-05,2025-10-16,222.56,pago
PAG-002442,CLI-0225,2025-09-05,2025-09-13,222.56,pago
PAG-002443,CLI-0226,2026-08-01,2026-08-06,199.2,pago
PAG-002444,CLI-0226,2026-07-02,2026-06-30,199.2,pago
PAG-002445,CLI-0226,2026-06-02,2026-05-30,199.2,pago
PAG-002446,CLI-0226,2026-05-03,2026-05-15,199.2,pago
PAG-002447,CLI-0226,2026-04-03,2026-04-20,199.2,pago
PAG-002448,CLI-0226,2026-03-04,2026-03-06,199.2,pago
PAG-002449,CLI-0226,2026-02-02,2026-02-19,199.2,pago
PAG-002450,CLI-0226,2026-01-03,2026-01-03,199.2,pago
PAG-002451,CLI-0226,2025-12-04,,199.2,pendente
PAG-002452,CLI-0226,2025-11-04,,199.2,pendente
PAG-002453,CLI-0226,2025-10-05,2025-10-06,199.2,pago
PAG-002454,CLI-0226,2025-09-05,2025-09-07,199.2,pago
PAG-002455,CLI-0227,2026-08-01,2026-08-12,102.34,pago
PAG-002456,CLI-0227,2026-07-02,2026-07-18,102.34,pago
PAG-002457,CLI-0227,2026-06-02,2026-06-15,102.34,pago
PAG-002458,CLI-0227,2026-05-03,2026-05-20,102.34,pago
PAG-002459,CLI-0227,2026-04-03,2026-03-31,102.34,pago
PAG-002460,CLI-0227,2026-03-04,2026-03-18,102.34,pago
PAG-002461,CLI-0228,2026-08-01,2026-08-05,154.94,pago
PAG-002462,CLI-0228,2026-07-02,2026-07-20,154.94,pago
PAG-002463,CLI-0228,2026-06-02,2026-06-05,154.94,pago
PAG-002464,CLI-0228,2026-05-03,2026-05-04,154.94,pago
PAG-002465,CLI-0228,2026-04-03,2026-04-12,154.94,pago
PAG-002466,CLI-0228,2026-03-04,2026-03-06,154.94,pago
PAG-002467,CLI-0228,2026-02-02,2026-02-17,154.94,pago
PAG-002468,CLI-0228,2026-01-03,2026-01-07,154.94,pago
PAG-002469,CLI-0228,2025-12-04,2025-12-09,154.94,pago
PAG-002470,CLI-0229,2026-08-01,2026-08-11,116.44,pago
PAG-002471,CLI-0229,2026-07-02,2026-07-20,116.44,pago
PAG-002472,CLI-0229,2026-06-02,2026-06-05,116.44,pago
PAG-002473,CLI-0229,2026-05-03,2026-05-16,116.44,pago
PAG-002474,CLI-0229,2026-04-03,2026-04-08,116.44,pago
PAG-002475,CLI-0229,2026-03-04,2026-03-07,116.44,pago
PAG-002476,CLI-0229,2026-02-02,2026-02-13,116.44,pago
PAG-002477,CLI-0229,2026-01-03,2026-01-03,116.44,pago
PAG-002478,CLI-0229,2025-12-04,2025-12-21,116.44,pago
PAG-002479,CLI-0229,2025-11-04,2025-11-05,116.44,pago
PAG-002480,CLI-0229,2025-10-05,2025-10-12,116.44,pago
PAG-002481,CLI-0229,2025-09-05,2025-09-14,116.44,pago
PAG-002482,CLI-0230,2026-08-01,2026-08-05,313.66,pago
PAG-002483,CLI-0230,2026-07-02,2026-07-10,313.66,pago
PAG-002484,CLI-0230,2026-06-02,2026-06-14,313.66,pago
PAG-002485,CLI-0231,2026-08-01,2026-07-31,214.42,pago
PAG-002486,CLI-0231,2026-07-02,2026-07-05,214.42,pago
PAG-002487,CLI-0231,2026-06-02,2026-06-06,214.42,pago
PAG-002488,CLI-0231,2026-05-03,2026-05-17,214.42,pago
PAG-002489,CLI-0231,2026-04-03,2026-04-11,214.42,pago
PAG-002490,CLI-0231,2026-03-04,,214.42,pendente
PAG-002491,CLI-0231,2026-02-02,2026-02-02,214.42,pago
PAG-002492,CLI-0231,2026-01-03,2026-01-21,214.42,pago
PAG-002493,CLI-0231,2025-12-04,2025-12-07,214.42,pago
PAG-002494,CLI-0231,2025-11-04,2025-11-22,214.42,pago
PAG-002495,CLI-0231,2025-10-05,2025-10-16,214.42,pago
PAG-002496,CLI-0231,2025-09-05,2025-09-05,214.42,pago
PAG-002497,CLI-0232,2026-08-01,2026-08-19,199.9,pago
PAG-002498,CLI-0232,2026-07-02,2026-06-30,199.9,pago
PAG-002499,CLI-0232,2026-06-02,2026-06-12,199.9,pago
PAG-002500,CLI-0232,2026-05-03,2026-05-12,199.9,pago
PAG-002501,CLI-0232,2026-04-03,2026-04-03,199.9,pago
PAG-002502,CLI-0232,2026-03-04,2026-03-03,199.9,pago
PAG-002503,CLI-0232,2026-02-02,2026-02-02,199.9,pago
PAG-002504,CLI-0232,2026-01-03,2026-01-12,199.9,pago
PAG-002505,CLI-0232,2025-12-04,2025-12-01,199.9,pago
PAG-002506,CLI-0233,2026-08-01,2026-08-12,116.19,pago
PAG-002507,CLI-0233,2026-07-02,2026-07-13,116.19,pago
PAG-002508,CLI-0233,2026-06-02,2026-06-02,116.19,pago
PAG-002509,CLI-0233,2026-05-03,2026-05-14,116.19,pago
PAG-002510,CLI-0233,2026-04-03,2026-04-19,116.19,pago
PAG-002511,CLI-0233,2026-03-04,2026-03-09,116.19,pago
PAG-002512,CLI-0233,2026-02-02,2026-02-20,116.19,pago
PAG-002513,CLI-0233,2026-01-03,2025-12-31,116.19,pago
PAG-002514,CLI-0233,2025-12-04,2025-12-06,116.19,pago
PAG-002515,CLI-0233,2025-11-04,2025-11-14,116.19,pago
PAG-002516,CLI-0233,2025-10-05,,116.19,pendente
PAG-002517,CLI-0233,2025-09-05,2025-09-22,116.19,pago
PAG-002518,CLI-0234,2026-08-01,2026-08-18,85.2,pago
PAG-002519,CLI-0234,2026-07-02,2026-07-02,85.2,pago
PAG-002520,CLI-0234,2026-06-02,2026-06-01,85.2,pago
PAG-002521,CLI-0234,2026-05-03,2026-05-20,85.2,pago
PAG-002522,CLI-0234,2026-04-03,2026-04-13,85.2,pago
PAG-002523,CLI-0234,2026-03-04,2026-03-06,85.2,pago
PAG-002524,CLI-0234,2026-02-02,2026-02-07,85.2,pago
PAG-002525,CLI-0234,2026-01-03,2026-01-02,85.2,pago
PAG-002526,CLI-0234,2025-12-04,2025-12-14,85.2,pago
PAG-002527,CLI-0234,2025-11-04,2025-11-07,85.2,pago
PAG-002528,CLI-0234,2025-10-05,2025-10-11,85.2,pago
PAG-002529,CLI-0234,2025-09-05,2025-09-19,85.2,pago
PAG-002530,CLI-0235,2026-08-01,,113.71,pendente
PAG-002531,CLI-0235,2026-07-02,2026-07-01,113.71,pago
PAG-002532,CLI-0235,2026-06-02,2026-06-18,113.71,pago
PAG-002533,CLI-0235,2026-05-03,2026-05-18,113.71,pago
PAG-002534,CLI-0235,2026-04-03,2026-04-19,113.71,pago
PAG-002535,CLI-0235,2026-03-04,2026-03-13,113.71,pago
PAG-002536,CLI-0235,2026-02-02,2026-02-16,113.71,pago
PAG-002537,CLI-0235,2026-01-03,,113.71,pendente
PAG-002538,CLI-0235,2025-12-04,2025-12-12,113.71,pago
PAG-002539,CLI-0235,2025-11-04,2025-11-05,113.71,pago
